order_item_id,order_id,product_id,quantity,unit_price,discount,total_price
OI009462,ORD02693,PRD00413,10,32870,0,328700
OI009463,ORD04621,PRD00040,3,14778,5,42117
OI009464,ORD09547,PRD01135,4,13104,0,52416
OI009465,ORD00561,PRD01883,7,32975,null,230825
OI009466,ORD07151,PRD01439,4,13067,10,47041
OI009467,ORD06586,PRD00075,8,18271,15,124242
OI009468,ORD08175,PRD01334,1,26635,10,23971
OI009469,ORD03080,PRD01316,1,15347,10,13812
OI009470,ORD06351,PRD01064,3,39902,null,119706
OI009471,ORD08992,PRD01734,8,11844,0,94752
OI009472,ORD05199,PRD00549,6,47351,null,284106
OI009473,ORD05476,PRD01452,7,44121,5,293404
OI009474,ORD06330,PRD01498,9,34260,10,277506
OI009475,ORD09335,PRD01471,4,19373,0,77492
OI009476,ORD03729,PRD01707,10,20798,null,207980
OI009477,ORD07585,PRD01084,3,6902,10,18635
OI009478,ORD03159,PRD00541,4,26676,null,106704
OI009479,ORD00990,PRD00919,5,41340,15,175695
OI009480,ORD03648,PRD01763,5,29658,10,133461
OI009481,ORD03799,PRD00720,4,15112,15,51380
OI009482,ORD06685,PRD01428,7,20287,0,142009
OI009483,ORD01216,PRD00026,9,5448,0,49032
OI009484,ORD05073,PRD01132,5,16432,15,69836
OI009485,ORD04383,PRD00680,5,41741,10,187834
OI009486,ORD03473,PRD01635,10,19280,5,183160
OI009487,ORD08057,PRD00415,6,38297,5,218292
OI009488,ORD04842,PRD01655,3,19665,0,58995
OI009489,ORD09638,PRD00262,8,44284,null,354272
OI009490,ORD01289,PRD01221,1,4406,0,4406
OI009491,ORD06490,PRD00635,2,43798,5,83216
OI009492,ORD06977,PRD01589,9,40373,0,363357
OI009493,ORD07823,PRD01728,3,18519,15,47223
OI009494,ORD06021,PRD01729,8,34186,5,259813
OI009495,ORD06950,PRD01004,5,34882,0,174410
OI009496,ORD06374,PRD00592,3,40559,null,121677
OI009497,ORD05626,PRD00901,7,43556,5,289647
OI009498,ORD08719,PRD00813,5,13617,5,64680
OI009499,ORD04207,PRD00280,6,33887,10,182989
OI009500,ORD00637,PRD00040,3,3394,0,10182
OI009501,ORD06006,PRD00772,9,43752,null,393768
OI009502,ORD09909,PRD01607,5,40433,0,202165
OI009503,ORD07933,PRD00562,7,11619,15,69133
OI009504,ORD04484,PRD00839,9,2586,5,22110
OI009505,ORD09400,PRD00725,3,21827,0,65481
OI009506,ORD05666,PRD00805,3,27882,15,71099
OI009507,ORD08656,PRD01973,10,29401,null,294010
OI009508,ORD03037,PRD01608,3,4148,null,12444
OI009509,ORD09195,PRD01395,5,25810,5,122597
OI009510,ORD01786,PRD01053,5,1634,5,7761
OI009511,ORD06407,PRD01722,10,43766,10,393894
OI009512,ORD02463,PRD00169,2,15457,15,26276
OI009513,ORD06415,PRD01192,5,32689,0,163445
OI009514,ORD06727,PRD01385,9,6063,15,46381
OI009515,ORD08497,PRD00508,4,29747,10,107089
OI009516,ORD02684,PRD00564,10,22646,5,215137
OI009517,ORD08873,PRD01074,10,40487,0,404870
OI009518,ORD03327,PRD01446,4,7605,10,27378
OI009519,ORD01942,PRD00673,9,26954,5,230456
OI009520,ORD07246,PRD01702,1,15608,10,14047
OI009521,ORD00068,PRD00841,8,1577,0,12616
OI009522,ORD09992,PRD00800,6,3070,null,18420
OI009523,ORD02978,PRD00038,2,43875,null,87750
OI009524,ORD05945,PRD01427,1,14902,null,14902
OI009525,ORD05412,PRD01068,5,44498,10,200241
OI009526,ORD05391,PRD01201,7,7782,0,54474
OI009527,ORD04744,PRD00262,5,36026,10,162117
OI009528,ORD01857,PRD00189,4,10648,0,42592
OI009529,ORD00155,PRD00605,4,5131,15,17445
OI009530,ORD06738,PRD00235,8,24141,null,193128
OI009531,ORD07700,PRD01937,3,22626,5,64484
OI009532,ORD08014,PRD00351,4,29618,15,100701
OI009533,ORD00530,PRD00850,7,49266,10,310375
OI009534,ORD06604,PRD00072,5,16413,0,82065
OI009535,ORD08623,PRD01834,6,49674,0,298044
OI009536,ORD08298,PRD01051,6,21779,5,124140
OI009537,ORD01286,PRD00385,4,12877,0,51508
OI009538,ORD01055,PRD00595,10,41823,5,397318
OI009539,ORD03466,PRD00445,4,9951,0,39804
OI009540,ORD08333,PRD01156,5,44254,5,210206
OI009541,ORD04978,PRD00719,9,40913,5,349806
OI009542,ORD09478,PRD00491,5,46643,15,198232
OI009543,ORD01875,PRD00263,1,18711,null,18711
OI009544,ORD08063,PRD01868,9,12010,0,108090
OI009545,ORD05769,PRD00668,9,15419,5,131832
OI009546,ORD01348,PRD00033,9,19986,0,179874
OI009547,ORD06314,PRD00150,1,18224,15,15490
OI009548,ORD05506,PRD01059,9,38892,10,315025
OI009549,ORD01037,PRD00546,2,27914,5,53036
OI009550,ORD01193,PRD02000,5,28655,null,143275
OI009551,ORD09736,PRD01316,4,4873,null,19492
OI009552,ORD06153,PRD01879,5,789,0,3945
OI009553,ORD04551,PRD00958,5,8337,5,39600
OI009554,ORD00816,PRD00175,7,29965,5,199267
OI009555,ORD05295,PRD00335,4,14590,5,55442
OI009556,ORD09025,PRD00769,8,22194,5,168674
OI009557,ORD01033,PRD01569,10,1000,0,10000
OI009558,ORD09706,PRD00568,2,8559,null,17118
OI009559,ORD05566,PRD00056,10,31921,0,319210
OI009560,ORD09002,PRD00357,4,46334,0,185336
OI009561,ORD06301,PRD00260,1,49068,15,41707
OI009562,ORD00442,PRD01440,9,35350,10,286335
OI009563,ORD09826,PRD00649,5,47695,5,226551
OI009564,ORD02895,PRD01304,10,3790,null,37900
OI009565,ORD05223,PRD00574,4,18137,null,72548
OI009566,ORD02477,PRD01458,9,3284,15,25122
OI009567,ORD08453,PRD00174,3,47147,10,127296
OI009568,ORD08580,PRD00139,1,25350,15,21547
OI009569,ORD04947,PRD01321,5,23582,null,117910
OI009570,ORD06912,PRD01069,9,28569,null,257121
OI009571,ORD02537,PRD01324,4,25263,0,101052
OI009572,ORD09692,PRD01596,4,23971,0,95884
OI009573,ORD00767,PRD01750,6,30307,15,154565
OI009574,ORD05050,PRD01631,5,43294,10,194823
OI009575,ORD07111,PRD01775,5,23161,null,115805
OI009576,ORD06835,PRD01852,10,20374,5,193553
OI009577,ORD04645,PRD00847,9,5410,0,48690
OI009578,ORD08270,PRD00920,2,41245,10,74241
OI009579,ORD06625,PRD00177,5,39392,15,167416
OI009580,ORD01479,PRD00016,7,23939,5,159194
OI009581,ORD02096,PRD01090,9,14997,null,134973
OI009582,ORD06321,PRD01485,8,11039,null,88312
OI009583,ORD08918,PRD01175,5,37427,15,159064
OI009584,ORD08091,PRD00727,4,29373,0,117492
OI009585,ORD09015,PRD00281,3,46640,null,139920
OI009586,ORD02652,PRD01219,4,26026,5,98898
OI009587,ORD09591,PRD01403,1,9928,15,8438
OI009588,ORD08069,PRD01322,2,22556,10,40600
OI009589,ORD09682,PRD01106,3,26049,15,66424
OI009590,ORD04948,PRD02000,6,29506,10,159332
OI009591,ORD04726,PRD00689,7,35284,null,246988
OI009592,ORD09168,PRD01598,4,8172,10,29419
OI009593,ORD09963,PRD00220,10,38801,10,349209
OI009594,ORD06158,PRD01011,3,31454,0,94362
OI009595,ORD01862,PRD00089,6,32286,null,193716
OI009596,ORD09058,PRD01375,4,36823,5,139927
OI009597,ORD08163,PRD01651,9,49950,null,449550
OI009598,ORD04466,PRD01367,7,20752,0,145264
OI009599,ORD08021,PRD01549,6,24976,5,142363
OI009600,ORD03675,PRD01168,9,1803,null,16227
OI009601,ORD05827,PRD01549,1,46497,10,41847
OI009602,ORD03571,PRD01498,7,12454,null,87178
OI009603,ORD09370,PRD01644,5,44271,null,221355
OI009604,ORD01302,PRD00837,10,38612,0,386120
OI009605,ORD03772,PRD01698,4,21196,0,84784
OI009606,ORD09598,PRD00683,8,45174,0,361392
OI009607,ORD03315,PRD00479,1,39533,10,35579
OI009608,ORD06813,PRD01405,1,40641,15,34544
OI009609,ORD03015,PRD00054,4,16676,5,63368
OI009610,ORD05568,PRD01451,5,35775,5,169931
OI009611,ORD08250,PRD01528,1,14606,15,12415
OI009612,ORD00981,PRD00122,1,19174,15,16297
OI009613,ORD01635,PRD01229,8,29674,15,201783
OI009614,ORD05779,PRD01196,1,7689,5,7304
OI009615,ORD05893,PRD01772,3,7591,0,22773
OI009616,ORD05938,PRD00670,9,47790,null,430110
OI009617,ORD06282,PRD01950,7,45804,15,272533
OI009618,ORD03481,PRD01338,8,15979,0,127832
OI009619,ORD03189,PRD00128,5,36331,15,154406
OI009620,ORD09260,PRD01439,1,32702,15,27796
OI009621,ORD01913,PRD00826,9,4661,null,41949
OI009622,ORD07787,PRD01849,1,1885,0,1885
OI009623,ORD04694,PRD01720,10,4560,10,41040
OI009624,ORD06896,PRD00401,5,38189,5,181397
OI009625,ORD00787,PRD01940,9,31698,5,271017
OI009626,ORD05627,PRD00583,1,14570,0,14570
OI009627,ORD00320,PRD01250,5,17321,0,86605
OI009628,ORD06893,PRD01511,2,39083,0,78166
OI009629,ORD07222,PRD01040,5,28601,10,128704
OI009630,ORD07653,PRD01109,1,19131,null,19131
OI009631,ORD00599,PRD01310,1,17186,null,17186
OI009632,ORD09946,PRD00917,5,49985,15,212436
OI009633,ORD07782,PRD01889,4,20526,15,69788
OI009634,ORD01456,PRD00395,1,44704,null,44704
OI009635,ORD07200,PRD01181,2,12842,0,25684
OI009636,ORD05740,PRD00125,9,44670,null,402030
OI009637,ORD05181,PRD01969,10,11900,15,101150
OI009638,ORD08313,PRD00644,9,24421,0,219789
OI009639,ORD03061,PRD00069,10,20382,null,203820
OI009640,ORD09745,PRD00609,10,9590,null,95900
OI009641,ORD09210,PRD00075,5,26857,null,134285
OI009642,ORD04090,PRD00102,2,42351,15,71996
OI009643,ORD01600,PRD01351,1,12333,15,10483
OI009644,ORD03819,PRD01967,3,30872,5,87985
OI009645,ORD08809,PRD00711,8,5704,10,41068
OI009646,ORD00165,PRD00550,7,12261,null,85827
OI009647,ORD01998,PRD00674,7,38456,null,269192
OI009648,ORD07877,PRD01221,10,35465,null,354650
OI009649,ORD03224,PRD00916,5,32914,5,156341
OI009650,ORD03977,PRD00152,2,43453,null,86906
OI009651,ORD08952,PRD01686,5,15541,0,77705
OI009652,ORD08532,PRD00569,5,35454,10,159543
OI009653,ORD06551,PRD01086,1,24512,10,22060
OI009654,ORD09777,PRD01868,8,4599,10,33112
OI009655,ORD01403,PRD00714,7,15739,5,104664
OI009656,ORD04009,PRD01459,1,38403,15,32642
OI009657,ORD00675,PRD01899,8,45874,0,366992
OI009658,ORD01779,PRD01688,2,39151,10,70471
OI009659,ORD09075,PRD01146,1,1093,5,1038
OI009660,ORD07197,PRD00432,7,1273,null,8911
OI009661,ORD09122,PRD01013,10,43141,null,431410
OI009662,ORD01285,PRD00205,10,12342,0,123420
OI009663,ORD04067,PRD01689,7,19748,0,138236
OI009664,ORD06870,PRD00181,7,25351,null,177457
OI009665,ORD09481,PRD00970,8,46481,15,316070
OI009666,ORD01274,PRD01129,9,2204,5,18844
OI009667,ORD00622,PRD01202,1,22527,null,22527
OI009668,ORD05948,PRD00925,9,14649,0,131841
OI009669,ORD02690,PRD00975,7,48797,null,341579
OI009670,ORD00471,PRD01038,6,49289,10,266160
OI009671,ORD08956,PRD01987,1,37168,10,33451
OI009672,ORD03982,PRD00425,1,15182,null,15182
OI009673,ORD02856,PRD00832,4,47434,null,189736
OI009674,ORD03588,PRD01147,1,14150,10,12735
OI009675,ORD05348,PRD01293,6,6746,15,34404
OI009676,ORD09804,PRD01273,8,40029,null,320232
OI009677,ORD06309,PRD00619,10,46166,0,461660
OI009678,ORD06190,PRD00195,4,21646,10,77925
OI009679,ORD09804,PRD00038,1,23574,0,23574
OI009680,ORD07507,PRD00373,6,6581,null,39486
OI009681,ORD02619,PRD00650,7,38815,0,271705
OI009682,ORD00550,PRD01757,2,4441,10,7993
OI009683,ORD02184,PRD01297,5,19868,15,84439
OI009684,ORD09195,PRD00606,4,6694,5,25437
OI009685,ORD06479,PRD01382,3,20335,null,61005
OI009686,ORD02293,PRD00177,2,37197,0,74394
OI009687,ORD04285,PRD00995,4,6459,15,21960
OI009688,ORD05459,PRD00064,5,28903,null,144515
OI009689,ORD07706,PRD00997,9,27012,0,243108
OI009690,ORD02190,PRD00148,8,25832,0,206656
OI009691,ORD05389,PRD01670,10,25804,0,258040
OI009692,ORD00077,PRD01447,1,30529,null,30529
OI009693,ORD07088,PRD01374,4,37588,0,150352
OI009694,ORD09568,PRD01061,8,36230,10,260856
OI009695,ORD03198,PRD01208,6,34132,5,194552
OI009696,ORD06438,PRD01199,9,10390,5,88834
OI009697,ORD02701,PRD01257,4,24350,15,82790
OI009698,ORD07320,PRD00421,10,594,0,5940
OI009699,ORD06244,PRD00459,2,18048,null,36096
OI009700,ORD07916,PRD00369,1,29076,null,29076
OI009701,ORD04697,PRD00528,9,22417,null,201753
OI009702,ORD08159,PRD00032,3,11096,10,29959
OI009703,ORD09985,PRD01652,3,16488,5,46990
OI009704,ORD00416,PRD00429,10,17349,0,173490
OI009705,ORD02068,PRD01568,6,15545,10,83943
OI009706,ORD07690,PRD00872,2,33818,null,67636
OI009707,ORD09383,PRD00728,10,27292,0,272920
OI009708,ORD01302,PRD01849,10,14488,null,144880
OI009709,ORD06107,PRD00402,3,44450,10,120015
OI009710,ORD06836,PRD01632,9,43713,null,393417
OI009711,ORD04086,PRD01194,5,2184,10,9828
OI009712,ORD01236,PRD01624,1,1011,0,1011
OI009713,ORD09119,PRD01055,9,40604,0,365436
OI009714,ORD08826,PRD00345,9,4867,15,37232
OI009715,ORD06255,PRD00048,4,35309,5,134174
OI009716,ORD02982,PRD01679,2,44877,0,89754
OI009717,ORD09079,PRD01798,9,39954,10,323627
OI009718,ORD09373,PRD01830,2,48994,null,97988
OI009719,ORD08253,PRD01301,1,11695,null,11695
OI009720,ORD09818,PRD01663,9,759,15,5806
OI009721,ORD01199,PRD00342,9,12248,null,110232
OI009722,ORD09888,PRD01587,2,7676,10,13816
OI009723,ORD01209,PRD00851,9,20848,0,187632
OI009724,ORD05725,PRD00948,3,6748,15,17207
OI009725,ORD08365,PRD01047,8,20007,15,136047
OI009726,ORD03748,PRD00924,9,33317,null,299853
OI009727,ORD05131,PRD01930,9,44162,0,397458
OI009728,ORD04891,PRD01483,3,44167,5,125875
OI009729,ORD04090,PRD00813,5,10721,5,50924
OI009730,ORD06096,PRD01463,1,25179,5,23920
OI009731,ORD06498,PRD00486,9,1191,5,10183
OI009732,ORD05703,PRD01135,10,24075,10,216675
OI009733,ORD07791,PRD01873,10,49488,null,494880
OI009734,ORD06375,PRD01121,5,5287,5,25113
OI009735,ORD02320,PRD01294,5,16397,10,73786
OI009736,ORD04298,PRD01481,6,2716,0,16296
OI009737,ORD00077,PRD01821,9,46170,0,415530
OI009738,ORD03416,PRD00190,9,11298,5,96597
OI009739,ORD08608,PRD01263,2,48133,null,96266
OI009740,ORD08980,PRD00125,9,14151,10,114623
OI009741,ORD02573,PRD00863,1,4136,10,3722
OI009742,ORD09624,PRD01943,7,6223,15,37026
OI009743,ORD09615,PRD00918,4,45437,null,181748
OI009744,ORD08217,PRD00075,6,22930,0,137580
OI009745,ORD08651,PRD01126,6,24492,0,146952
OI009746,ORD04073,PRD01497,3,36201,10,97742
OI009747,ORD02592,PRD01704,1,26498,null,26498
OI009748,ORD01323,PRD00019,6,29103,10,157156
OI009749,ORD04702,PRD00805,6,47322,10,255538
OI009750,ORD02400,PRD01091,6,17889,10,96600
OI009751,ORD04321,PRD01150,2,18486,10,33274
OI009752,ORD01545,PRD00639,8,48993,15,333152
OI009753,ORD02192,PRD00454,3,1460,null,4380
OI009754,ORD01841,PRD00924,5,39618,10,178281
OI009755,ORD08213,PRD01093,10,10916,0,109160
OI009756,ORD08342,PRD00909,5,38501,null,192505
OI009757,ORD04887,PRD00457,1,38713,null,38713
OI009758,ORD09350,PRD00296,6,49810,0,298860
OI009759,ORD09370,PRD00862,2,47157,0,94314
OI009760,ORD05288,PRD00163,4,4794,10,17258
OI009761,ORD01216,PRD00934,2,29449,null,58898
OI009762,ORD04755,PRD00049,1,49583,null,49583
OI009763,ORD04013,PRD00788,6,46280,5,263796
OI009764,ORD00999,PRD01638,1,3680,0,3680
OI009765,ORD04817,PRD01408,9,48513,0,436617
OI009766,ORD07072,PRD00863,8,25624,null,204992
OI009767,ORD00918,PRD00512,4,39043,10,140554
OI009768,ORD00203,PRD01207,9,15236,0,137124
OI009769,ORD09754,PRD01616,8,34766,10,250315
OI009770,ORD08007,PRD01434,7,13798,0,96586
OI009771,ORD05730,PRD00545,10,16204,10,145836
OI009772,ORD06666,PRD00134,3,45386,10,122542
OI009773,ORD07573,PRD01013,1,28221,15,23987
OI009774,ORD03498,PRD01393,10,13826,10,124434
OI009775,ORD01641,PRD01715,3,22145,5,63113
OI009776,ORD06314,PRD01154,5,24000,null,120000
OI009777,ORD07931,PRD01103,6,26432,5,150662
OI009778,ORD09841,PRD01142,5,34029,0,170145
OI009779,ORD09273,PRD00107,1,11019,5,10468
OI009780,ORD05550,PRD00361,1,29234,15,24848
OI009781,ORD04398,PRD00612,8,49639,null,397112
OI009782,ORD07981,PRD01811,6,21620,null,129720
OI009783,ORD07711,PRD01566,4,34401,5,130723
OI009784,ORD05057,PRD01120,7,42319,5,281421
OI009785,ORD01214,PRD01081,9,21448,5,183380
OI009786,ORD09650,PRD00504,6,20966,15,106926
OI009787,ORD03614,PRD00768,9,17802,10,144196
OI009788,ORD07191,PRD01126,10,12772,0,127720
OI009789,ORD01549,PRD01053,7,6823,10,42984
OI009790,ORD09873,PRD00446,9,39856,5,340768
OI009791,ORD06725,PRD00308,6,6439,10,34770
OI009792,ORD00159,PRD00273,1,5987,15,5088
OI009793,ORD07098,PRD01660,2,11872,10,21369
OI009794,ORD00830,PRD01339,5,26895,null,134475
OI009795,ORD09641,PRD01565,8,29339,null,234712
OI009796,ORD07820,PRD01065,8,27082,15,184157
OI009797,ORD06174,PRD00155,8,35102,null,280816
OI009798,ORD09440,PRD00147,2,26166,null,52332
OI009799,ORD02312,PRD00263,1,38655,10,34789
OI009800,ORD01057,PRD00421,9,8200,10,66420
OI009801,ORD08188,PRD01418,5,45604,5,216619
OI009802,ORD02382,PRD01212,7,19563,0,136941
OI009803,ORD08079,PRD00658,6,9274,5,52861
OI009804,ORD02447,PRD01396,9,22370,5,191263
OI009805,ORD08442,PRD01828,2,21514,10,38725
OI009806,ORD05243,PRD01104,8,41577,5,315985
OI009807,ORD00703,PRD00707,5,17994,5,85471
OI009808,ORD04672,PRD01579,7,34455,null,241185
OI009809,ORD03256,PRD01773,8,21940,null,175520
OI009810,ORD03397,PRD00146,10,44553,10,400977
OI009811,ORD01752,PRD01979,8,27418,15,186442
OI009812,ORD01800,PRD00859,9,17218,0,154962
OI009813,ORD02404,PRD01340,3,6237,10,16839
OI009814,ORD09695,PRD00999,1,31590,0,31590
OI009815,ORD08554,PRD00754,10,31059,5,295060
OI009816,ORD02035,PRD01599,8,31970,10,230184
OI009817,ORD02038,PRD01174,5,19548,0,97740
OI009818,ORD08162,PRD01664,8,34580,10,248976
OI009819,ORD02582,PRD01892,6,20516,15,104631
OI009820,ORD04112,PRD00149,8,47928,5,364252
OI009821,ORD02474,PRD01315,1,32014,5,30413
OI009822,ORD09212,PRD01028,9,22204,null,199836
OI009823,ORD09207,PRD01508,7,22094,null,154658
OI009824,ORD05430,PRD00452,3,26044,15,66412
OI009825,ORD07555,PRD00122,8,10294,15,69999
OI009826,ORD06527,PRD01233,4,45188,10,162676
OI009827,ORD03631,PRD01166,10,21509,5,204335
OI009828,ORD02236,PRD01643,1,15440,15,13124
OI009829,ORD04052,PRD01427,1,37686,null,37686
OI009830,ORD00943,PRD01116,5,44083,5,209394
OI009831,ORD09842,PRD01778,4,26799,null,107196
OI009832,ORD08988,PRD01956,8,35964,5,273326
OI009833,ORD09015,PRD01898,8,40801,10,293767
OI009834,ORD04398,PRD01507,6,11287,null,67722
OI009835,ORD04931,PRD01412,8,49081,0,392648
OI009836,ORD00660,PRD01766,1,3678,null,3678
OI009837,ORD06241,PRD00832,5,20071,10,90319
OI009838,ORD01745,PRD01644,2,17295,10,31131
OI009839,ORD07789,PRD01421,6,26360,10,142344
OI009840,ORD05860,PRD00674,2,39082,10,70347
OI009841,ORD07171,PRD00902,4,44353,15,150800
OI009842,ORD04170,PRD00021,4,9844,10,35438
OI009843,ORD02753,PRD00554,9,28745,null,258705
OI009844,ORD09314,PRD00588,9,41309,15,316013
OI009845,ORD01563,PRD01797,8,14355,0,114840
OI009846,ORD03078,PRD00543,3,3038,0,9114
OI009847,ORD09443,PRD01272,1,21266,null,21266
OI009848,ORD01678,PRD00151,9,2788,10,22582
OI009849,ORD02875,PRD01454,6,20926,5,119278
OI009850,ORD02590,PRD00034,1,17895,15,15210
OI009851,ORD02833,PRD01889,9,24658,0,221922
OI009852,ORD09735,PRD01198,6,45904,5,261652
OI009853,ORD07905,PRD01922,8,5282,15,35917
OI009854,ORD09123,PRD01054,5,33920,5,161120
OI009855,ORD08877,PRD01468,9,40756,15,311783
OI009856,ORD05485,PRD00008,10,23984,null,239840
OI009857,ORD03242,PRD01692,6,17400,0,104400
OI009858,ORD03942,PRD00459,10,49560,10,446040
OI009859,ORD09176,PRD01838,2,26419,5,50196
OI009860,ORD03190,PRD00624,7,16748,10,105512
OI009861,ORD02065,PRD01078,1,14044,null,14044
OI009862,ORD05449,PRD00515,2,28927,10,52068
OI009863,ORD03230,PRD00399,8,49673,null,397384
OI009864,ORD09091,PRD00408,6,35743,15,182289
OI009865,ORD07212,PRD01694,8,49501,15,336606
OI009866,ORD03257,PRD00396,6,24553,10,132586
OI009867,ORD04481,PRD01528,2,6633,5,12602
OI009868,ORD00081,PRD01486,7,21090,10,132867
OI009869,ORD09058,PRD00276,5,18855,15,80133
OI009870,ORD07999,PRD00888,6,12838,15,65473
OI009871,ORD06701,PRD01328,2,21243,15,36113
OI009872,ORD02588,PRD01350,10,31765,15,270002
OI009873,ORD01101,PRD01866,2,43946,10,79102
OI009874,ORD07603,PRD01718,7,29240,10,184212
OI009875,ORD02583,PRD01697,3,38020,15,96951
OI009876,ORD08524,PRD00061,5,18595,15,79028
OI009877,ORD06916,PRD01831,4,13852,null,55408
OI009878,ORD06486,PRD00807,10,21859,null,218590
OI009879,ORD08483,PRD01996,6,44187,10,238609
OI009880,ORD07091,PRD00063,1,11656,5,11073
OI009881,ORD05908,PRD00677,4,21269,10,76568
OI009882,ORD02776,PRD01918,1,36245,null,36245
OI009883,ORD05245,PRD01529,3,4440,15,11322
OI009884,ORD06945,PRD00833,6,19420,10,104868
OI009885,ORD05364,PRD01882,10,45506,10,409554
OI009886,ORD07613,PRD00664,8,17300,10,124560
OI009887,ORD07133,PRD01792,3,11223,10,30302
OI009888,ORD07259,PRD01541,8,9893,0,79144
OI009889,ORD05189,PRD01455,5,5791,null,28955
OI009890,ORD04146,PRD00230,3,41938,0,125814
OI009891,ORD06022,PRD01343,2,49348,null,98696
OI009892,ORD01921,PRD01640,10,38941,5,369939
OI009893,ORD09305,PRD00212,4,27617,0,110468
OI009894,ORD03510,PRD01343,4,44091,null,176364
OI009895,ORD03464,PRD01874,3,5874,15,14978
OI009896,ORD09341,PRD00691,8,41766,0,334128
OI009897,ORD06922,PRD00097,8,42601,null,340808
OI009898,ORD02295,PRD00393,1,24383,10,21944
OI009899,ORD02117,PRD01291,9,39911,10,323279
OI009900,ORD01550,PRD00445,9,48280,0,434520
OI009901,ORD04960,PRD01155,10,31402,null,314020
OI009902,ORD01056,PRD00302,4,28952,15,98436
OI009903,ORD00514,PRD00002,7,49819,null,348733
OI009904,ORD05377,PRD00405,4,48840,10,175824
OI009905,ORD04565,PRD00278,6,26775,15,136552
OI009906,ORD09904,PRD01872,10,48518,0,485180
OI009907,ORD05785,PRD01735,3,48640,null,145920
OI009908,ORD07082,PRD01797,1,46019,0,46019
OI009909,ORD05218,PRD00820,7,45430,10,286209
OI009910,ORD07163,PRD00131,6,44510,15,227001
OI009911,ORD07937,PRD00754,3,16588,15,42299
OI009912,ORD08024,PRD01726,7,34947,15,207934
OI009913,ORD06836,PRD00163,3,16181,null,48543
OI009914,ORD01985,PRD00552,10,11259,10,101331
OI009915,ORD00937,PRD01266,9,18036,15,137975
OI009916,ORD00966,PRD01153,6,33534,15,171023
OI009917,ORD05398,PRD01001,1,15996,0,15996
OI009918,ORD03222,PRD01468,1,36467,null,36467
OI009919,ORD01097,PRD00445,3,13834,15,35276
OI009920,ORD00837,PRD00330,3,15711,0,47133
OI009921,ORD09194,PRD01096,2,37685,5,71601
OI009922,ORD06664,PRD01245,5,18072,null,90360
OI009923,ORD06608,PRD00609,2,22738,10,40928
OI009924,ORD09253,PRD00572,6,1322,0,7932
OI009925,ORD02861,PRD01773,10,7691,10,69219
OI009926,ORD03104,PRD01326,6,18409,15,93885
OI009927,ORD05991,PRD00516,9,20395,15,156021
OI009928,ORD02039,PRD00189,9,35064,0,315576
OI009929,ORD02173,PRD00087,8,25332,0,202656
OI009930,ORD01285,PRD00626,4,38764,0,155056
OI009931,ORD09729,PRD00616,2,2614,15,4443
OI009932,ORD07058,PRD01659,9,38598,null,347382
OI009933,ORD08345,PRD01864,8,19496,10,140371
OI009934,ORD08418,PRD01797,10,20263,15,172235
OI009935,ORD07199,PRD00427,6,26435,0,158610
OI009936,ORD08025,PRD00379,9,34320,15,262548
OI009937,ORD09629,PRD01205,4,19901,15,67663
OI009938,ORD06943,PRD01430,1,45942,null,45942
OI009939,ORD00007,PRD01696,4,48629,0,194516
OI009940,ORD00311,PRD00184,7,37581,10,236760
OI009941,ORD07499,PRD00515,9,45946,5,392838
OI009942,ORD03950,PRD01230,7,49606,15,295155
OI009943,ORD01751,PRD00325,4,41790,5,158802
OI009944,ORD09016,PRD01485,8,12298,5,93464
OI009945,ORD00960,PRD00130,3,5965,10,16105
OI009946,ORD04712,PRD00424,9,47243,15,361408
OI009947,ORD05676,PRD00185,3,44093,0,132279
OI009948,ORD00049,PRD00998,1,2294,5,2179
OI009949,ORD06390,PRD00388,9,25385,null,228465
OI009950,ORD01409,PRD01299,8,8057,15,54787
OI009951,ORD05366,PRD00243,2,17160,null,34320
OI009952,ORD02729,PRD00313,7,10256,null,71792
OI009953,ORD05442,PRD00147,5,38889,15,165278
OI009954,ORD05865,PRD00927,2,17637,10,31746
OI009955,ORD06230,PRD00776,2,26719,5,50766
OI009956,ORD04747,PRD00871,3,19784,null,59352
OI009957,ORD03154,PRD01071,9,42334,0,381006
OI009958,ORD04930,PRD00932,5,10275,null,51375
OI009959,ORD05646,PRD00361,4,26980,0,107920
OI009960,ORD08662,PRD00716,4,15674,10,56426
OI009961,ORD00277,PRD01850,6,39303,15,200445
OI009962,ORD07856,PRD00083,1,30139,15,25618
OI009963,ORD09076,PRD00856,10,12004,0,120040
OI009964,ORD04092,PRD01183,2,33026,0,66052
OI009965,ORD06222,PRD00045,2,23336,5,44338
OI009966,ORD01123,PRD00175,5,47679,0,238395
OI009967,ORD04286,PRD01506,9,21828,null,196452
OI009968,ORD01416,PRD01670,10,35540,10,319860
OI009969,ORD04306,PRD01065,6,21561,0,129366
OI009970,ORD03575,PRD00389,8,14662,null,117296
OI009971,ORD02777,PRD00734,8,45620,15,310216
OI009972,ORD06157,PRD00896,4,31961,10,115059
OI009973,ORD06137,PRD01706,9,41549,5,355243
OI009974,ORD03785,PRD00662,5,40251,10,181129
OI009975,ORD09946,PRD00923,3,10768,0,32304
OI009976,ORD09146,PRD00205,8,8825,10,63540
OI009977,ORD08898,PRD01413,3,4695,0,14085
OI009978,ORD09635,PRD01877,8,8328,15,56630
