order_id,project_id,customer_id,order_date,order_status,payment_status,total_amount
ORD05665,PROJ01121,CUS000854,2025-01-03,Confirmed,paid,275432
ORD05666,PROJ02955,CUS000397,2025-04-20,Delivered,paid,202317
ORD05667,PROJ01877,CUS002740,2024-09-15,Confirmed,Paid,289462
ORD05668,PROJ04711,CUS004044,2025-05-15,Shipped,paid,249713
ORD05669,PROJ02954,CUS002186,2025-07-06,Confirmed,Pending,342201
ORD05670,PROJ00568,CUS002492,2025-01-11,Delivered,Partial,390101
ORD05671,PROJ00568,CUS002147,2024-12-30,confirmed,Pending,193836
ORD05672,PROJ02856,CUS003687,2024-04-26,Delivered,Pending,113102
ORD05673,PROJ01862,CUS002112,2025-01-21,confirmed,Paid,454688
ORD05674,PROJ03980,CUS002069,2024-11-21,Delivered,Paid,245811
ORD05675,PROJ03666,CUS001867,2024-04-22,Delivered,Partial,469007
ORD05676,PROJ04152,CUS002078,2024-10-31,Confirmed,Paid,54298
ORD05677,PROJ03591,CUS000062,2025-01-10,Delivered,Paid,333928
ORD05678,PROJ03716,CUS001026,2024-11-17,Delivered,Pending,460104
ORD05679,PROJ01966,CUS000336,2024-12-07,Cancelled,Pending,265769
ORD05680,PROJ03895,CUS000059,2024-05-21,confirmed,Partial,337766
ORD05681,PROJ02473,CUS000823,2024-11-29,Confirmed,Paid,113417
ORD05682,PROJ03589,CUS003611,2025-02-04,confirmed,Pending,272158
ORD05683,PROJ00967,CUS003193,2024-07-22,Delivered,Partial,486330
ORD05684,PROJ01316,CUS002770,2024-09-19,confirmed,paid,339334
ORD05685,PROJ02844,CUS004463,2024-08-21,Confirmed,Paid,489049
ORD05686,PROJ04066,CUS002517,2025-09-27,Confirmed,paid,25006
ORD05687,PROJ04452,CUS001195,2025-01-12,Cancelled,paid,278684
ORD05688,PROJ02446,CUS000754,2024-12-06,Shipped,Pending,469680
ORD05689,PROJ00172,CUS002751,2024-06-10,Delivered,Paid,471793
ORD05690,PROJ02578,CUS003187,2025-05-23,Confirmed,paid,335763
ORD05691,PROJ03717,CUS004971,2024-12-02,Confirmed,Pending,401850
ORD05692,PROJ02997,CUS004883,2024-11-02,Shipped,Pending,478834
ORD05693,PROJ03143,CUS000431,2024-12-11,Shipped,Partial,117957
ORD05694,PROJ03730,CUS003622,2025-10-29,Confirmed,Partial,213294
ORD05695,PROJ03510,CUS001448,2024-09-01,Delivered,Paid,359656
ORD05696,PROJ01546,CUS000081,2024-12-19,Confirmed,Pending,267601
ORD05697,PROJ04143,CUS003567,2024-09-03,confirmed,paid,101103
ORD05698,PROJ04389,CUS002914,2024-03-20,Delivered,Paid,485888
ORD05699,PROJ04201,CUS003844,2024-04-21,Cancelled,paid,456057
ORD05700,PROJ00769,CUS000120,2024-11-18,Delivered,paid,33830
ORD05701,PROJ04069,CUS004381,2024-04-07,Shipped,paid,440301
ORD05702,PROJ02344,CUS001377,2024-12-19,Shipped,paid,486657
ORD05703,PROJ01300,CUS000483,2025-07-17,Confirmed,paid,62645
ORD05704,PROJ01559,CUS004548,2024-04-29,Shipped,Partial,94552
ORD05705,PROJ00842,CUS003362,2024-04-03,confirmed,Paid,215377
ORD05706,PROJ00212,CUS001229,2024-12-04,confirmed,Paid,254094
ORD05707,PROJ03541,CUS001579,2024-10-22,Shipped,Paid,495707
ORD05708,PROJ01909,CUS000053,2025-01-17,confirmed,Pending,420843
ORD05709,PROJ02400,CUS004012,2024-11-20,Delivered,paid,398317
ORD05710,PROJ00509,CUS001221,2025-02-18,Confirmed,Paid,78070
ORD05711,PROJ03610,CUS001104,2025-01-28,Shipped,Partial,269108
ORD05712,PROJ01192,CUS001437,2025-04-06,confirmed,paid,193954
ORD05713,PROJ02833,CUS003050,2025-11-24,Cancelled,Pending,450424
ORD05714,PROJ02522,CUS003347,2025-01-05,Delivered,Partial,65810
ORD05715,PROJ02008,CUS001349,2025-08-03,Cancelled,Partial,33821
ORD05716,PROJ00336,CUS002255,2024-10-22,Delivered,Pending,142770
ORD05717,PROJ01898,CUS002867,2025-01-22,Delivered,Paid,383464
ORD05718,PROJ04053,CUS002605,2024-09-05,Confirmed,Partial,463600
ORD05719,PROJ00038,CUS004535,2025-03-13,Confirmed,paid,52779
ORD05720,PROJ04773,CUS002595,2024-12-17,Cancelled,Partial,290607
ORD05721,PROJ01414,CUS003196,2024-12-05,Delivered,Pending,38950
ORD05722,PROJ04912,CUS003852,2025-04-09,Confirmed,Paid,191990
ORD05723,PROJ01781,CUS002623,2024-10-25,Delivered,paid,416722
ORD05724,PROJ03901,CUS003466,2024-12-04,Shipped,Pending,300233
ORD05725,PROJ02523,CUS001229,2025-02-08,Shipped,paid,129743
ORD05726,PROJ00326,CUS004182,2025-03-14,Delivered,Pending,218173
ORD05727,PROJ03128,CUS000473,2025-02-22,Cancelled,Paid,476308
ORD05728,PROJ04500,CUS000898,2024-01-20,Confirmed,Paid,323864
ORD05729,PROJ03872,CUS004289,2025-07-11,Cancelled,Paid,432888
ORD05730,PROJ04055,CUS000917,2024-02-18,Confirmed,Paid,126263
ORD05731,PROJ04385,CUS002848,2024-12-18,Confirmed,Paid,185670
ORD05732,PROJ04064,CUS000620,2024-10-16,confirmed,paid,42364
ORD05733,PROJ01801,CUS000187,2024-08-30,confirmed,Partial,405482
ORD05734,PROJ02250,CUS002583,2024-10-08,confirmed,paid,19856
ORD05735,PROJ04639,CUS003248,2025-04-11,Cancelled,Pending,401926
ORD05736,PROJ01746,CUS002619,2024-09-11,Cancelled,Paid,460322
ORD05737,PROJ01329,CUS004434,2025-01-11,Delivered,paid,47135
ORD05738,PROJ00989,CUS004323,2025-01-22,Confirmed,Partial,408723
ORD05739,PROJ04422,CUS003733,2025-03-11,Delivered,paid,342244
ORD05740,PROJ00656,CUS002809,2025-05-09,confirmed,paid,401221
ORD05741,PROJ02458,CUS001372,2025-06-10,confirmed,Partial,183172
ORD05742,PROJ01452,CUS001225,2024-09-03,confirmed,Partial,201180
ORD05743,PROJ03126,CUS000058,2024-08-04,Delivered,Pending,385485
ORD05744,PROJ01908,CUS004500,2024-07-05,confirmed,Paid,66672
ORD05745,PROJ00455,CUS000255,2024-06-18,confirmed,paid,426814
ORD05746,PROJ03235,CUS000470,2025-01-12,Confirmed,Pending,491663
ORD05747,PROJ04554,CUS003293,2024-10-15,Shipped,Paid,469767
ORD05748,PROJ04706,CUS004347,2024-10-11,confirmed,Paid,499050
ORD05749,PROJ03651,CUS002852,2024-11-02,confirmed,Paid,81164
ORD05750,PROJ03408,CUS000331,2025-05-03,Shipped,Paid,195987
ORD05751,PROJ04491,CUS001835,2024-05-17,Cancelled,Pending,286152
ORD05752,PROJ02062,CUS004853,2025-04-21,Cancelled,Pending,122079
ORD05753,PROJ03887,CUS000085,2025-01-25,confirmed,paid,118601
ORD05754,PROJ03958,CUS000906,2024-06-23,Shipped,Pending,65586
ORD05755,PROJ01056,CUS001535,2024-11-26,Delivered,Paid,143474
ORD05756,PROJ04538,CUS003768,2024-09-13,Cancelled,paid,141416
ORD05757,PROJ01126,CUS003319,2024-10-19,Cancelled,paid,114924
ORD05758,PROJ00623,CUS002243,2024-12-24,Delivered,paid,247539
ORD05759,PROJ03840,CUS001882,2024-08-13,Delivered,Partial,254001
ORD05760,PROJ04385,CUS002106,2024-09-17,Delivered,paid,249155
ORD05761,PROJ02981,CUS002647,2024-11-19,Confirmed,Pending,155479
ORD05762,PROJ04192,CUS002239,2024-09-20,Shipped,Paid,354619
ORD05763,PROJ02700,CUS001575,2024-01-14,Confirmed,paid,273651
ORD05764,PROJ01638,CUS004208,2025-05-27,Cancelled,Partial,80026
ORD05765,PROJ01141,CUS000787,2024-11-30,confirmed,Partial,18621
ORD05766,PROJ02312,CUS001593,2024-11-06,Confirmed,Pending,90036
ORD05767,PROJ01560,CUS000068,2024-01-22,Delivered,Paid,419565
ORD05768,PROJ01337,CUS003100,2024-12-09,Shipped,Pending,217925
ORD05769,PROJ04879,CUS002012,2025-01-04,Cancelled,Paid,320998
ORD05770,PROJ04669,CUS003486,2025-04-24,Delivered,paid,163522
ORD05771,PROJ03067,CUS001722,2025-05-05,Delivered,paid,441615
ORD05772,PROJ04880,CUS004631,2024-12-18,Cancelled,Pending,136939
ORD05773,PROJ03832,CUS001613,2024-12-08,confirmed,Paid,228747
ORD05774,PROJ02688,CUS004853,2025-03-09,Delivered,Partial,314182
ORD05775,PROJ00505,CUS001805,2024-09-08,Shipped,Pending,194853
ORD05776,PROJ03096,CUS003134,2025-07-23,Cancelled,Paid,448724
ORD05777,PROJ03095,CUS001176,2024-06-26,Delivered,Paid,187683
ORD05778,PROJ01682,CUS004419,2025-05-19,Shipped,Partial,92269
ORD05779,PROJ00554,CUS003565,2024-03-02,Shipped,Paid,349332
ORD05780,PROJ02257,CUS003771,2024-09-11,Delivered,Paid,307657
ORD05781,PROJ03247,CUS002615,2024-05-25,confirmed,Paid,81570
ORD05782,PROJ02656,CUS002132,2025-04-17,Delivered,Pending,455419
ORD05783,PROJ03777,CUS003640,2025-04-22,Shipped,Paid,197537
ORD05784,PROJ04863,CUS000928,2024-05-07,Shipped,Pending,494116
ORD05785,PROJ03233,CUS003482,2025-02-09,confirmed,paid,203618
ORD05786,PROJ03682,CUS004661,2024-12-21,Shipped,Paid,490966
ORD05787,PROJ04126,CUS000293,2025-01-31,confirmed,Paid,19913
ORD05788,PROJ00109,CUS001355,2025-04-22,Delivered,paid,29506
ORD05789,PROJ00564,CUS002284,2025-02-22,Delivered,Pending,320344
ORD05790,PROJ04313,CUS000633,2024-06-26,Confirmed,Paid,430097
ORD05791,PROJ03032,CUS000950,2024-06-01,Confirmed,Paid,33957
ORD05792,PROJ01961,CUS001937,2025-03-07,Confirmed,paid,243736
ORD05793,PROJ04009,CUS001569,2024-11-18,Confirmed,Partial,229127
ORD05794,PROJ04372,CUS000714,2024-12-29,Delivered,Pending,280919
ORD05795,PROJ02612,CUS001826,2024-10-30,Cancelled,paid,232787
ORD05796,PROJ00200,CUS002879,2024-10-30,Cancelled,paid,171768
ORD05797,PROJ04440,CUS002436,2024-07-18,Delivered,paid,363820
ORD05798,PROJ01232,CUS003762,2024-08-28,Confirmed,Partial,95790
ORD05799,PROJ03092,CUS001955,2025-03-12,Shipped,Paid,328099
ORD05800,PROJ01129,CUS002279,2024-10-09,Cancelled,paid,81362
ORD05801,PROJ03724,CUS004805,2025-01-19,Cancelled,Paid,374732
ORD05802,PROJ02477,CUS000979,2025-04-17,Confirmed,paid,158975
ORD05803,PROJ03330,CUS004574,2024-06-14,Shipped,Partial,74164
ORD05804,PROJ04915,CUS001730,2024-06-02,Shipped,Pending,445573
ORD05805,PROJ00558,CUS000532,2025-01-04,Confirmed,Paid,444724
ORD05806,PROJ04242,CUS002998,2024-07-26,Cancelled,Paid,489256
ORD05807,PROJ00675,CUS003236,2024-06-29,Shipped,paid,494334
ORD05808,PROJ00491,CUS000213,2025-01-29,Confirmed,paid,162341
ORD05809,PROJ01600,CUS000330,2025-01-11,confirmed,Partial,261265
ORD05810,PROJ04022,CUS001322,2024-05-06,confirmed,Partial,397056
ORD05811,PROJ00999,CUS004861,2025-02-05,Shipped,paid,42126
ORD05812,PROJ04236,CUS000566,2024-08-03,Cancelled,Partial,479385
ORD05813,PROJ03455,CUS001511,2024-06-27,Confirmed,Pending,401408
ORD05814,PROJ00258,CUS003182,2025-07-13,Shipped,Partial,229553
ORD05815,PROJ03107,CUS004182,2024-05-26,confirmed,Partial,192261
ORD05816,PROJ03206,CUS002764,2024-12-27,confirmed,Partial,396376
ORD05817,PROJ03890,CUS003754,2024-08-06,Delivered,paid,386706
ORD05818,PROJ02841,CUS000235,2025-04-08,Confirmed,Paid,484567
ORD05819,PROJ04620,CUS003600,2024-04-01,Cancelled,Partial,59725
ORD05820,PROJ04087,CUS000014,2025-08-02,Delivered,Partial,70848
ORD05821,PROJ00045,CUS004141,2025-03-14,Delivered,Pending,365015
ORD05822,PROJ03063,CUS004701,2024-05-31,Shipped,Paid,275962
ORD05823,PROJ04581,CUS004075,2025-03-04,Delivered,Partial,246849
ORD05824,PROJ02365,CUS004454,2025-01-18,Shipped,paid,257071
ORD05825,PROJ04375,CUS000142,2024-07-10,Shipped,Partial,14126
ORD05826,PROJ02361,CUS000970,2025-01-05,confirmed,Pending,486073
ORD05827,PROJ00930,CUS004974,2024-01-13,confirmed,paid,489496
ORD05828,PROJ01156,CUS001389,2025-06-20,Cancelled,Partial,163414
ORD05829,PROJ03552,CUS004489,2025-04-14,Delivered,paid,243185
ORD05830,PROJ00076,CUS003928,2025-01-03,confirmed,Partial,281136
ORD05831,PROJ02775,CUS002810,2025-02-01,confirmed,Paid,21547
ORD05832,PROJ00373,CUS002636,2025-04-13,confirmed,Paid,150137
ORD05833,PROJ04781,CUS003251,2024-10-23,Cancelled,Paid,360511
ORD05834,PROJ01063,CUS001626,2024-01-30,Shipped,Partial,466526
ORD05835,PROJ01069,CUS000671,2024-09-06,Delivered,Partial,330024
ORD05836,PROJ02669,CUS001075,2025-06-23,Cancelled,Partial,360258
ORD05837,PROJ01046,CUS001710,2025-05-21,Shipped,Pending,475122
ORD05838,PROJ00067,CUS002492,2025-06-14,confirmed,Paid,178274
ORD05839,PROJ02403,CUS000396,2024-12-12,Shipped,Partial,38875
ORD05840,PROJ02152,CUS000068,2025-07-03,Cancelled,Partial,298741
ORD05841,PROJ02115,CUS001163,2024-11-30,Shipped,paid,10027
ORD05842,PROJ00300,CUS004968,2024-03-24,Delivered,Pending,245985
ORD05843,PROJ04991,CUS002416,2024-09-29,confirmed,Paid,345896
ORD05844,PROJ01524,CUS003389,2025-06-02,Cancelled,Partial,105147
ORD05845,PROJ04932,CUS001655,2024-07-03,Confirmed,paid,239924
ORD05846,PROJ05000,CUS000892,2024-11-07,Shipped,Paid,301201
ORD05847,PROJ01465,CUS001190,2024-07-30,Cancelled,Partial,103182
ORD05848,PROJ03498,CUS002805,2025-03-19,Cancelled,Pending,248329
ORD05849,PROJ00613,CUS004107,2025-01-07,Confirmed,Pending,403839
ORD05850,PROJ00434,CUS001638,2024-08-19,Shipped,Pending,275654
ORD05851,PROJ04461,CUS001238,2024-12-20,Delivered,Pending,387231
ORD05852,PROJ00359,CUS003833,2025-01-01,Shipped,Paid,461609
ORD05853,PROJ02861,CUS001670,2024-11-02,Cancelled,paid,84994
ORD05854,PROJ04176,CUS000802,2025-03-30,Delivered,Partial,211722
ORD05855,PROJ01120,CUS004502,2025-02-07,confirmed,paid,313703
ORD05856,PROJ00611,CUS003806,2024-03-26,Cancelled,Paid,412369
ORD05857,PROJ04780,CUS003780,2025-04-06,Cancelled,paid,398195
ORD05858,PROJ03157,CUS002545,2024-04-04,Shipped,paid,72697
ORD05859,PROJ01665,CUS002530,2025-05-29,confirmed,paid,168734
ORD05860,PROJ04504,CUS004658,2024-04-20,Cancelled,Partial,425007
ORD05861,PROJ02954,CUS001499,2024-09-28,confirmed,Paid,130067
ORD05862,PROJ03720,CUS000392,2025-02-17,Shipped,paid,68563
ORD05863,PROJ01276,CUS004022,2024-04-17,Shipped,Pending,218648
ORD05864,PROJ01232,CUS002232,2024-07-10,Delivered,Pending,367681
ORD05865,PROJ01897,CUS001539,2024-06-12,Delivered,Partial,450429
ORD05866,PROJ01334,CUS004703,2025-03-29,Delivered,Pending,177755
ORD05867,PROJ03686,CUS004170,2025-08-04,Shipped,Paid,15079
ORD05868,PROJ00892,CUS000737,2024-11-14,Delivered,Pending,308479
ORD05869,PROJ00949,CUS001825,2024-06-18,Delivered,Pending,396019
ORD05870,PROJ01371,CUS004183,2024-09-26,Cancelled,Paid,451385
ORD05871,PROJ02403,CUS003925,2025-07-07,Confirmed,paid,11008
ORD05872,PROJ00775,CUS000286,2024-08-09,Delivered,Pending,437542
ORD05873,PROJ01293,CUS004527,2024-08-23,confirmed,Paid,49650
ORD05874,PROJ00735,CUS001039,2024-10-26,confirmed,Paid,348158
ORD05875,PROJ01496,CUS004194,2025-07-13,confirmed,Pending,243619
ORD05876,PROJ04831,CUS002696,2025-01-05,confirmed,Pending,346503
ORD05877,PROJ02231,CUS002834,2025-04-23,Cancelled,Partial,55419
ORD05878,PROJ03892,CUS004022,2024-12-26,Shipped,paid,439266
ORD05879,PROJ00587,CUS004912,2024-12-27,Confirmed,Partial,13971
ORD05880,PROJ01379,CUS003226,2025-01-10,Confirmed,Partial,486942
ORD05881,PROJ03644,CUS001116,2025-04-12,Shipped,paid,15723
ORD05882,PROJ02367,CUS001743,2025-02-04,Delivered,paid,253241
ORD05883,PROJ04131,CUS002188,2025-05-26,Cancelled,Partial,419050
ORD05884,PROJ03190,CUS002213,2025-11-12,Confirmed,Partial,98199
ORD05885,PROJ00689,CUS002066,2024-07-02,Cancelled,Paid,206834
ORD05886,PROJ02142,CUS003934,2024-11-14,Confirmed,paid,455731
ORD05887,PROJ01455,CUS000495,2024-05-03,Shipped,Pending,429800
ORD05888,PROJ03560,CUS000830,2025-02-22,confirmed,Paid,198498
ORD05889,PROJ03345,CUS004232,2025-05-19,confirmed,Partial,25083
ORD05890,PROJ03682,CUS000136,2024-12-26,Cancelled,Paid,353666
ORD05891,PROJ04232,CUS001999,2024-07-04,Delivered,Partial,187965
ORD05892,PROJ00682,CUS003452,2024-10-19,confirmed,Partial,257085
ORD05893,PROJ04188,CUS000695,2024-09-07,confirmed,Paid,80239
ORD05894,PROJ00788,CUS000576,2024-10-07,Shipped,Paid,128524
ORD05895,PROJ02987,CUS001326,2025-04-18,Delivered,Paid,435098
ORD05896,PROJ02774,CUS004834,2025-02-13,Confirmed,Partial,100204
ORD05897,PROJ00542,CUS002309,2024-04-30,Confirmed,Pending,356496
ORD05898,PROJ02226,CUS004957,2024-05-01,Confirmed,paid,54439
ORD05899,PROJ04787,CUS002993,2025-03-06,Confirmed,Partial,140304
ORD05900,PROJ03332,CUS004905,2024-10-04,Shipped,Partial,406606
ORD05901,PROJ03606,CUS000733,2025-01-19,Delivered,Paid,314245
ORD05902,PROJ04514,CUS001857,2025-01-22,Cancelled,paid,464503
ORD05903,PROJ02836,CUS004009,2025-01-13,Confirmed,Pending,348499
ORD05904,PROJ01090,CUS003214,2024-07-29,Shipped,Pending,108878
ORD05905,PROJ01086,CUS003821,2024-08-13,Cancelled,Pending,465882
ORD05906,PROJ03055,CUS000651,2024-08-04,confirmed,paid,231983
ORD05907,PROJ04842,CUS003220,2024-05-22,confirmed,Paid,140135
ORD05908,PROJ01911,CUS002698,2025-01-25,Cancelled,Paid,138093
ORD05909,PROJ04277,CUS001392,2025-10-20,Confirmed,Pending,71668
ORD05910,PROJ00043,CUS001776,2024-04-15,Shipped,paid,362224
ORD05911,PROJ01379,CUS004075,2024-10-22,Shipped,Partial,427380
ORD05912,PROJ03143,CUS004271,2025-01-16,Shipped,Partial,276159
ORD05913,PROJ01480,CUS001793,2025-06-15,confirmed,Partial,496145
ORD05914,PROJ01253,CUS003568,2024-04-30,Delivered,Pending,156175
ORD05915,PROJ04196,CUS002088,2024-06-18,Delivered,Pending,408868
ORD05916,PROJ00592,CUS001056,2024-02-19,Cancelled,Partial,175467
ORD05917,PROJ03846,CUS000165,2024-05-27,Cancelled,Pending,320424
ORD05918,PROJ03785,CUS003747,2024-11-24,Shipped,Pending,35756
ORD05919,PROJ01904,CUS002759,2025-03-30,Confirmed,Paid,468428
ORD05920,PROJ01552,CUS003752,2025-07-22,confirmed,Paid,271843
ORD05921,PROJ02003,CUS003128,2025-01-13,Delivered,Partial,163876
ORD05922,PROJ03055,CUS001566,2025-03-10,Shipped,Pending,73976
ORD05923,PROJ02651,CUS002072,2025-06-14,Cancelled,Partial,256255
ORD05924,PROJ02828,CUS002458,2024-11-07,Shipped,paid,112150
ORD05925,PROJ00283,CUS004910,2025-10-13,Delivered,Partial,51755
ORD05926,PROJ00657,CUS003744,2024-06-13,Delivered,Pending,314473
ORD05927,PROJ02762,CUS004362,2025-04-06,Confirmed,paid,42032
ORD05928,PROJ03309,CUS000124,2025-10-08,Cancelled,Partial,320000
ORD05929,PROJ02019,CUS002202,2024-10-25,Shipped,Partial,460480
ORD05930,PROJ04099,CUS003332,2025-04-03,Shipped,paid,200047
ORD05931,PROJ02034,CUS002804,2025-04-20,Delivered,Pending,11863
ORD05932,PROJ01058,CUS004198,2024-09-22,confirmed,Paid,69714
ORD05933,PROJ04114,CUS002108,2025-02-24,confirmed,Paid,159908
ORD05934,PROJ03957,CUS002863,2024-07-20,Delivered,Paid,332835
ORD05935,PROJ02796,CUS004480,2025-02-04,Shipped,Paid,175575
ORD05936,PROJ00567,CUS001555,2025-09-17,Confirmed,paid,230657
ORD05937,PROJ04370,CUS001179,2024-11-05,Delivered,Partial,284884
ORD05938,PROJ04794,CUS001396,2024-10-28,Shipped,paid,497117
ORD05939,PROJ00655,CUS004676,2025-04-28,Delivered,Paid,416376
ORD05940,PROJ01422,CUS002854,2025-03-24,Delivered,paid,291041
ORD05941,PROJ04631,CUS004501,2024-12-09,Confirmed,paid,165551
ORD05942,PROJ00863,CUS004634,2025-03-17,Shipped,Partial,357431
ORD05943,PROJ02025,CUS002030,2024-09-22,Shipped,Partial,429882
ORD05944,PROJ01858,CUS001149,2024-11-19,Shipped,paid,378668
ORD05945,PROJ04025,CUS000279,2025-01-09,confirmed,Paid,222907
ORD05946,PROJ01883,CUS002635,2024-10-08,Confirmed,Partial,111858
ORD05947,PROJ01534,CUS002265,2024-07-22,Cancelled,paid,440475
ORD05948,PROJ04304,CUS000704,2025-04-15,Delivered,Pending,113535
ORD05949,PROJ00391,CUS003180,2025-05-16,Cancelled,Partial,167971
ORD05950,PROJ03692,CUS002412,2024-11-05,Confirmed,Paid,485271
ORD05951,PROJ02271,CUS000762,2024-12-24,Cancelled,Pending,401038
ORD05952,PROJ00197,CUS001216,2025-01-02,Cancelled,Paid,315208
ORD05953,PROJ00435,CUS000436,2024-11-27,Delivered,paid,179647
ORD05954,PROJ03843,CUS001256,2025-01-28,Delivered,Paid,320051
ORD05955,PROJ03709,CUS000258,2025-04-04,Confirmed,Pending,68519
ORD05956,PROJ02728,CUS004421,2024-09-07,Delivered,paid,86544
ORD05957,PROJ01843,CUS004606,2024-02-23,Confirmed,Paid,126091
ORD05958,PROJ01312,CUS004007,2025-04-13,Cancelled,paid,116871
ORD05959,PROJ03060,CUS001765,2025-02-12,Confirmed,paid,411964
ORD05960,PROJ03214,CUS000001,2024-08-16,Confirmed,Partial,99479
ORD05961,PROJ00102,CUS003991,2024-09-02,Cancelled,Pending,397372
ORD05962,PROJ04805,CUS004564,2024-03-21,Shipped,Pending,184141
ORD05963,PROJ03163,CUS001111,2024-12-03,Cancelled,paid,425940
ORD05964,PROJ00067,CUS000472,2024-12-09,Confirmed,Partial,76531
ORD05965,PROJ02723,CUS002809,2024-05-29,Confirmed,Partial,10355
ORD05966,PROJ01492,CUS001514,2024-05-18,Shipped,Paid,177991
ORD05967,PROJ00067,CUS003307,2025-02-13,confirmed,Paid,313496
ORD05968,PROJ01297,CUS003922,2025-02-07,Delivered,Pending,418894
ORD05969,PROJ02282,CUS004138,2025-01-15,confirmed,Paid,62085
ORD05970,PROJ01066,CUS001514,2024-10-19,Delivered,Partial,254279
ORD05971,PROJ02423,CUS000216,2024-12-07,Cancelled,Partial,308549
ORD05972,PROJ04197,CUS000443,2024-06-18,confirmed,Partial,424651
ORD05973,PROJ04164,CUS002957,2025-08-25,Shipped,Pending,417612
ORD05974,PROJ03351,CUS002716,2024-12-15,Shipped,paid,472402
ORD05975,PROJ00273,CUS002841,2024-10-15,Cancelled,Pending,428901
ORD05976,PROJ03949,CUS002639,2024-11-10,Confirmed,Partial,297294
ORD05977,PROJ00328,CUS004083,2025-02-23,Cancelled,Paid,5728
ORD05978,PROJ04043,CUS002092,2025-01-13,Cancelled,paid,125240
ORD05979,PROJ03857,CUS001197,2025-06-18,Delivered,Paid,266255
ORD05980,PROJ00976,CUS000044,2024-12-04,Shipped,paid,412074
ORD05981,PROJ03255,CUS000862,2024-08-08,Confirmed,paid,337297
ORD05982,PROJ04197,CUS002241,2024-06-24,Confirmed,Paid,126897
ORD05983,PROJ00124,CUS003095,2024-07-20,Confirmed,Pending,447391
ORD05984,PROJ03782,CUS001371,2024-03-02,confirmed,Pending,426583
ORD05985,PROJ04453,CUS002003,2025-06-18,Confirmed,paid,434701
ORD05986,PROJ02444,CUS002994,2024-10-02,Cancelled,Partial,46052
ORD05987,PROJ02965,CUS004350,2024-10-09,Confirmed,paid,298465
ORD05988,PROJ04371,CUS002473,2024-10-29,Shipped,Partial,218045
ORD05989,PROJ01936,CUS002242,2025-03-05,confirmed,Partial,378929
ORD05990,PROJ03396,CUS001118,2025-01-11,Confirmed,paid,131685
ORD05991,PROJ00110,CUS000505,2024-11-21,confirmed,Pending,410527
ORD05992,PROJ01569,CUS001690,2025-05-20,Confirmed,Paid,283882
ORD05993,PROJ00066,CUS002509,2024-06-13,confirmed,Paid,422605
ORD05994,PROJ00247,CUS000920,2025-02-12,Shipped,Partial,33879
ORD05995,PROJ02579,CUS002878,2025-03-13,Confirmed,Pending,401748
ORD05996,PROJ03562,CUS000999,2024-12-09,Cancelled,Paid,459486
ORD05997,PROJ01393,CUS002927,2024-05-29,confirmed,Paid,410150
ORD05998,PROJ03610,CUS004338,2024-12-30,Delivered,Pending,46033
ORD05999,PROJ00869,CUS000229,2025-08-03,confirmed,Partial,353062
ORD06000,PROJ00222,CUS004689,2025-07-23,Delivered,Partial,269987
ORD06001,PROJ01892,CUS004720,2025-11-10,Shipped,Pending,351336
ORD06002,PROJ03796,CUS001200,2025-01-25,Confirmed,paid,311105
ORD06003,PROJ03476,CUS001033,2024-12-14,confirmed,paid,451945
ORD06004,PROJ02948,CUS004250,2025-04-24,Shipped,Pending,267987
ORD06005,PROJ02632,CUS000658,2025-06-19,Shipped,Pending,427492
ORD06006,PROJ01441,CUS003763,2024-08-07,confirmed,Pending,102509
ORD06007,PROJ00337,CUS001203,2025-07-29,Delivered,Pending,41890
ORD06008,PROJ03123,CUS003510,2024-11-29,confirmed,Paid,302810
ORD06009,PROJ02657,CUS002605,2025-06-30,confirmed,paid,210048
ORD06010,PROJ00780,CUS001162,2024-03-15,Confirmed,Paid,201885
ORD06011,PROJ01086,CUS002005,2024-08-14,Delivered,Partial,139775
ORD06012,PROJ02529,CUS003512,2024-07-08,Cancelled,paid,198620
ORD06013,PROJ02829,CUS003851,2025-01-04,Cancelled,paid,493620
ORD06014,PROJ03814,CUS004273,2024-11-29,Cancelled,paid,474431
ORD06015,PROJ03462,CUS003361,2024-09-15,Delivered,Partial,213486
ORD06016,PROJ01835,CUS004068,2025-02-06,Cancelled,paid,168282
ORD06017,PROJ00436,CUS004381,2024-08-16,confirmed,paid,353875
ORD06018,PROJ01880,CUS002323,2024-07-27,Delivered,paid,299164
ORD06019,PROJ04095,CUS001154,2024-11-30,Cancelled,Partial,470228
ORD06020,PROJ01020,CUS000594,2024-04-07,confirmed,Pending,50876
ORD06021,PROJ00499,CUS001450,2024-12-01,confirmed,Partial,223179
ORD06022,PROJ00881,CUS001916,2025-05-05,Cancelled,paid,52159
ORD06023,PROJ01962,CUS004031,2025-06-13,confirmed,Pending,228591
ORD06024,PROJ03155,CUS002447,2024-08-26,Shipped,Pending,450636
ORD06025,PROJ01644,CUS001979,2024-11-09,Confirmed,Paid,314970
ORD06026,PROJ00349,CUS002676,2025-01-16,Shipped,Paid,457690
ORD06027,PROJ04852,CUS003857,2024-01-19,Cancelled,Paid,473695
ORD06028,PROJ01122,CUS003832,2025-01-14,Confirmed,Paid,392584
ORD06029,PROJ04087,CUS004904,2024-10-06,Delivered,paid,30605
ORD06030,PROJ03599,CUS000103,2024-09-28,Shipped,paid,93063
